geogname	lat	long
Rue Boulard	48.8331714	2.3283571
Rue Boulay	48.893733	2.3174103
Rue Boulitte	48.8282248	2.3170248
Rue Boulle	48.8569006	2.3722099
Rue Bourdaloue	48.8768208	2.3387657
Rue Bouret	48.881696	2.3739598
Rue Bourgon	48.8229856	2.3570389
Rue Boursault	48.8844732	2.3195193
Rue Bourseul	48.8389638	2.303348
Rue Boussingault	48.8244912	2.3441252
Rue Boutarel	48.8526967	2.3541521
Rue Boutebrie	48.8516646	2.3447622
Rue Boutin	48.8283336	2.3422065
Rue Bouvier	48.8521087	2.3877563
Rue Boyer	48.8678721	2.3924782
Rue Boyer-Barret	48.832795	2.3179235
Rue Brahms	48.8405761	2.3927694
Rue Brancion	48.8326103	2.3033826
Rue Brantôme	48.8621394	2.3529567
Rue Bréa	48.8427237	2.3298401
Rue Bretonneau	48.8675594	2.4029694
Rue Brey	48.8769066	2.2952574
Rue Brézin	48.8314151	2.3271061
Rue Bridaine	48.885637	2.3198111
Rue Brignole	48.8654574	2.2958454
Rue Brillat-Savarin	48.8223699	2.3471239
Rue Briquet	48.8833688	2.3442116
Rue Brisemiche	48.8597778	2.3520065
Rue Broca	48.837172	2.3470434
Rue Brochant	48.8891713	2.3182907
Rue Brongniart	48.8697694	2.3428845
Rue Broussais	48.8291077	2.3366229
Rue Brown-Séquard	48.8414853	2.31544
Rue Bruant	48.8350031	2.3651344
Rue Bruller	48.8281868	2.3355133
Rue Brunel	48.8778381	2.2881807
Rue Bruno Coquatrix	48.8714741	2.328573
Rue Budé	48.8514659	2.3553407
Rue Buffault	48.8757636	2.3420043
Rue Buffon	48.842059	2.3593475
Rue Buot	48.8270922	2.3492275
Rue Burnouf	48.8757656	2.3740503
Rue Burq	48.886241	2.3363402
Rue Buzelin	48.8906027	2.3639169
Rue Cabanis	48.8303257	2.3388505
Rue Cacheux	48.8203465	2.3462082
Rue Cadet	48.8754616	2.3434134
Rue Caffarelli	48.8640568	2.3624157
Rue Cail	48.8827364	2.3605655
Rue Caillaux	48.8225006	2.3605662
Rue Calmels	48.8936763	2.3390222
Rue Cambacérès	48.8731657	2.3179561
Rue Cambon	48.8677947	2.3264989
Rue Cambronne	48.8437402	2.3024084
Rue Camille Blaisot	48.900335	2.328709
Rue Camille Bombois	48.866125	2.4083441
Rue Camille Desmoulins	48.8590459	2.3812794
Rue Camille Flammarion	48.8984756	2.3396811
Rue Camille Pissarro	48.8900702	2.3011611
Rue Camille Tahan	48.8864005	2.3282935
Rue Campagne Première	48.8397586	2.3325088
Rue Cannebière	48.8381969	2.3982108
Rue Cantagrel	48.8270287	2.374533
Rue Caplat	48.8842324	2.3524308
Rue Capron	48.8852131	2.3278708
Rue Carcel	48.8402543	2.2996634
Rue Cardan	48.8931912	2.3176704
Rue Cardinale	48.8542051	2.336091
Rue Cardinet	48.8851401	2.310908
Rue Carducci	48.877375	2.3866799
Rue Caroline	48.8836565	2.3241162
Rue Carolus Duran	48.8780244	2.4017144
Rue Caron	48.8552502	2.3627276
Rue Carpeaux	48.8909621	2.3314295
Rue Carrier-Belleuse	48.846824	2.302567
Rue Carrière-Mainguet	48.8565629	2.3870243
Rue Casimir Delavigne	48.8509042	2.3394853
Rue Casimir Périer	48.8581519	2.3194728
Rue Cassette	48.849596	2.3308809
Rue Cassini	48.8373255	2.3365625
Rue Castagnary	48.8322924	2.3077841
Rue Castex	48.8528616	2.3662212
Rue Catinat	48.8656832	2.3409543
Rue Catulle Mendès	48.8866545	2.2913312
Rue Cauchois	48.885167	2.3329836
Rue Cauchy	48.8423892	2.277739
Rue Caulaincourt	48.8878981	2.3336949
Rue Cavallotti	48.8863217	2.3281895
Rue Cavendish	48.8831538	2.3798828
Rue Cazotte	48.8852965	2.3444426
Rue Cels	48.8365178	2.3246116
Rue Censier	48.8404252	2.353176
Rue Cépré	48.846897	2.3035828
Rue Cernuschi	48.8862611	2.3071862
Rue César Franck	48.8473411	2.3097687
Rue Cesselin	48.8515659	2.3852871
Rue Chabanais	48.867702	2.3370348
Rue Chalgrin	48.8742876	2.2896027
Rue Chambiges	48.8671204	2.304093
Rue Chamfort	48.851274	2.2677991
Rue Champfleury	48.8540569	2.2974868
Rue Championnet	48.8957642	2.3401641
Rue Champollion	48.8499163	2.34296
Rue Chanez	48.847533	2.2599781
Rue Changarnier	48.8453305	2.4117152
Rue Chanoinesse	48.853757	2.3508529
Rue Chanzy	48.8526569	2.3849051
Rue Chapon	48.8635191	2.3557355
Rue Chappe	48.8849987	2.3418309
Rue Chaptal	48.8808427	2.3332679
Rue Chapu	48.8406755	2.2662063
Rue Charbonnel	48.8224139	2.3427565
Rue Charcot	48.8303543	2.3704375
Rue Chardin	48.8592171	2.2883603
Rue Chardon Lagache	48.8439079	2.2656137
Rue Charlemagne	48.8542624	2.3602688
Rue Charles Baudelaire	48.8497737	2.3770216
Rue Charles Bertheau	48.8230666	2.3638379
Rue Charles Bossut	48.8432538	2.3837047
Rue Charles Cros	48.876737	2.4079889
Rue Charles Delescluze	48.8525463	2.3801376
Rue Charles Dickens	48.8569179	2.2844447
Rue Charles Divry	48.8332308	2.3269922
Rue Charles et Robert	48.8531339	2.4119726
Rue Charles Fourier	48.8250572	2.3514982
Rue Charles Friedel	48.8726545	2.3952311
Rue Charles Gerhardt	48.8861682	2.3033414
Rue Charles Hermite	48.8997764	2.3673027
Rue Charles Lamoureux	48.868962	2.2779109
Rue Charles Lauth	48.8993075	2.3678033
Rue Charles le Goffic	48.8241216	2.3202313
Rue Charles Lecocq	48.8407464	2.2946661
Rue Charles Luizet	48.8616858	2.3675923
Rue Charles Marie Widor	48.8409674	2.2624254
Rue Charles Monselet	48.8792667	2.4005698
Rue Charles Moureu	48.8281311	2.3617665
Rue Charles Nicolle	48.843835	2.3858439
Rue Charles Nodier	48.8852106	2.3449251
Rue Charles Renouvier	48.8617205	2.4001759
Rue Charles Robin	48.8773965	2.3697445
Rue Charles Tellier	48.8384559	2.2622776
Rue Charles Tournemire	48.8855857	2.2857916
Rue Charles V	48.8527935	2.3630575
Rue Charles Weiss	48.8329958	2.3079964
Rue Charles-François Dupuis	48.8651801	2.3630122
Rue Charlot	48.8628796	2.3625658
Rue Charras	48.8742412	2.3297842
Rue Charrière	48.8528325	2.3820451
Rue Chasseloup Laubat	48.8477615	2.3048379
Rue Chateaubriand	48.8735469	2.3009485
Rue Chauchat	48.8735903	2.3396478
Rue Chaudron	48.8831881	2.3656166
Rue Chauveau Lagarde	48.871492	2.3232118
Rue Chauvelot	48.829102	2.3025007
Rue Chénier	48.8691379	2.3515611
Rue Chéreau	48.8276407	2.3514963
Rue Chernoviz	48.8574172	2.2817472
Rue Chevert	48.8553831	2.3083609
Rue Chevreul	48.849769	2.3920031
Rue Choderlos de Laclos	48.8327128	2.3782715
Rue Chomel	48.8518594	2.3247971
Rue Choron	48.8774728	2.3414226
Rue Chrétien de Troyes	48.8442846	2.379149
Rue Christian Dewet	48.8465773	2.3925221
Rue Christiani	48.8859972	2.34846
Rue Christine	48.8546892	2.3393123
Rue Christine de Pisan	48.8895595	2.3088152
Rue Christophe Colomb	48.8699381	2.3001716
Rue Cimarosa	48.8678871	2.2905596
Rue Cino del Duca	48.8855755	2.2845448
Rue Civiale	48.8726414	2.3754382
Rue Clairaut	48.8888928	2.3206074
Rue Clapeyron	48.881736	2.3239888
Rue Claude Bernard	48.8398185	2.347251
Rue Claude Chahu	48.8587768	2.2823371
Rue Claude Debussy	48.8849348	2.2891809
Rue Claude Decaen	48.8363488	2.3989271
Rue Claude Farrère	48.8424493	2.252257
Rue Claude Garamond	48.8257579	2.3009199
Rue Claude Lorrain	48.8412783	2.2607438
Rue Claude Pouillet	48.8842391	2.3146831
Rue Claude Terrasse	48.8385489	2.2620169
Rue Claude Tillier	48.8487884	2.3888482
Rue Clauzel	48.8791257	2.3385513
Rue Clavel	48.8752919	2.3840961
Rue Clémence Royer	48.8632776	2.3429886
Rue Clément	48.8524949	2.3358603
Rue Clément Marot	48.867413	2.3036471
Rue Clément Myionnet	48.8442583	2.2776841
Rue Cler	48.8577001	2.3059504
Rue Clisson	48.8317054	2.3668806
Rue Cloche Percé	48.8561315	2.357087
Rue Clodion	48.8515162	2.2922583
Rue Clotaire	48.8454556	2.3445588
Rue Clotilde	48.8455926	2.3468589
Rue Clotilde de Vaux	48.8576973	2.3682634
Rue Clouet	48.84686	2.3043689
Rue Clovis	48.8461954	2.3489211
Rue Clovis Hugues	48.8824129	2.3742527
Rue Cochin	48.8501497	2.3526671
Rue Coëtlogon	48.8500878	2.3294886
Rue Cognacq Jay	48.8618261	2.3033634
Rue Colbert	48.8682118	2.3381815
Rue Collette	48.8936336	2.3266039
Rue Commines	48.8618019	2.3653754
Rue Compans	48.8787851	2.3926206
Rue Condillac	48.8644021	2.3837228
Rue Condorcet	48.8799282	2.3449062
Rue Constance	48.8856935	2.3333504
Rue Constant Berthaut	48.8746945	2.3891221
Rue Conté	48.8659026	2.3563856
Rue Copernic	48.8693948	2.2876722
Rue Copreaux	48.8419889	2.3067349
Rue Coq Héron	48.8643604	2.3423829
Rue Coquillière	48.8639425	2.3423871
Rue Corbineau	48.8390972	2.3819519
Rue Corbon	48.8363552	2.3031107
Rue Coriolis	48.8367652	2.3903113
Rue Corneille	48.8492814	2.3390448
Rue Corot	48.8471485	2.270041
Rue Cortambert	48.8609925	2.2790568
Rue Cortot	48.8876545	2.3407447
Rue Corvetto	48.8773934	2.314881
Rue Corvisart	48.8320904	2.3473178
Rue Couche	48.8275612	2.3306038
Rue Courat	48.8570296	2.4054608
Rue Cournot	48.8401227	2.2930681
Rue Courtalon	48.8595645	2.3476908
Rue Coustou	48.8841712	2.3339306
Rue Coypel	48.8332184	2.3555515
Rue Coysevox	48.8911239	2.3294054
Rue Crébillon	48.8502229	2.3382854
Rue Crémieux	48.8470401	2.3711248
Rue Crespin du Gast	48.8654304	2.382154
Rue Crevaux	48.8707486	2.2812127
Rue Crillon	48.8493345	2.3655556
Rue Cristino Garcia	48.849932	2.413719
Rue Crocé-Spinelli	48.8354594	2.3167483
Rue Croix des Petits Champs	48.8640851	2.3400497
Rue Crozatier	48.8480432	2.380698
Rue Cugnot	48.892384	2.3650829
Rue Cujas	48.8474646	2.3433613
Rue Cunin-Gridaine	48.8651528	2.3543781
Rue Curial	48.8932777	2.3731309
Rue Curnonsky	48.8903274	2.296151
Rue Custine	48.8887736	2.3466158
Rue Cuvier	48.8453322	2.3579759
Rue Cyrano de Bergerac	48.8908318	2.3421424
Rue d'Abbeville	48.8787908	2.3501684
Rue d'Aboukir	48.8677041	2.3467825
Rue Dagorno	48.8424792	2.3996827
Rue Daguerre	48.8346903	2.3276653
Rue d'Aguesseau	48.8706672	2.3197128
Rue d'Aix	48.8709679	2.3691541
Rue Dalayrac	48.8678881	2.3352662
Rue d'Alembert	48.8297693	2.3329413
Rue d'Alençon	48.8445669	2.3210011
Rue d'Alésia	48.8284544	2.3250299
Rue d'Alexandrie	48.8681271	2.3506508
Rue d'Alger	48.865326	2.3297915
Rue d'Aligre	48.8491029	2.3782163
Rue d'Alleray	48.8365769	2.3047724
Rue Dalloz	48.8215072	2.3707202
Rue Dalou	48.8426074	2.3145403
Rue d'Alsace	48.8779431	2.3583123
Rue d'Alsace-Lorraine	48.8834091	2.3922097
Rue d'Amboise	48.8712049	2.3381797
Rue Damesme	48.8234581	2.3554467
Rue Dampierre	48.8939806	2.3836677
Rue Damrémont	48.8918801	2.3351423
Rue d'Amsterdam	48.8794391	2.3270175
Rue Dancourt	48.8832005	2.3417997
Rue d'Andigné	48.8591362	2.2717823
Rue Dangeau	48.8527081	2.2688896
Rue Daniel Stern	48.8511839	2.2944431
Rue Danielle Casanova	48.8679589	2.3317332
Rue d'Anjou	48.8721351	2.3217969
Rue d'Ankara	48.8550608	2.2827382
Rue d'Annam	48.86699	2.3943391
Rue Dante	48.8510825	2.3462198
Rue d'Antin	48.8686582	2.3331656
Rue Danton	48.8524438	2.3418196
Rue Danville	48.8346227	2.3278612
Rue Darboy	48.8690343	2.3729649
Rue Darcet	48.8839054	2.3249334
Rue d'Arcole	48.8543897	2.3497597
Rue d'Arcueil	48.8204678	2.3428363
Rue Darcy	48.8704186	2.4054286
Rue Dareau	48.8308891	2.3366951
Rue d'Argenson	48.8747974	2.3168024
Rue d'Argenteuil	48.8653259	2.3338938
Rue d'Argentine	48.8745425	2.2899762
Rue d'Argout	48.8659602	2.3435158
Rue d'Armaillé	48.8780982	2.2915655
Rue Darmesteter	48.8228607	2.3754394
Rue d'Arras	48.8471205	2.3512361
Rue d'Arsonval	48.8401609	2.3135681
Rue d'Artagnan	48.8454518	2.3856412
Rue d'Artois	48.8731833	2.3073744
Rue Daru	48.8778818	2.3017072
Rue Darwin	48.8902663	2.3390063
Rue d'Assas	48.8451265	2.3321803
Rue d'Astorg	48.8732256	2.3195503
Rue d'Athènes	48.8780044	2.3283146
Rue Daubenton	48.8411398	2.3526289
Rue d'Aubervilliers	48.8912219	2.368831
Rue Daubigny	48.8855051	2.3080989
Rue d'Aumale	48.8782748	2.335698
Rue Daumier	48.8395747	2.2633082
Rue Daunou	48.8695761	2.3315269
Rue Dauphine	48.8550261	2.3395981
Rue d'Austerlitz	48.8470308	2.3706572
Rue Dautancourt	48.8900225	2.3249489
Rue d'Auteuil	48.8480168	2.264221
Rue Daval	48.8548735	2.370735
Rue David d'Angers	48.8821872	2.3923001
Rue Daviel	48.8280394	2.3450819
Rue Davioud	48.8554631	2.2709938
Rue d'Avron	48.8523713	2.4042315
Rue Davy	48.891195	2.324716
Rue de Babylone	48.8517041	2.3205121
Rue de Bagnolet	48.8595178	2.4028072
Rue de Bassano	48.8698204	2.2983825
Rue de Bazeilles	48.8390634	2.3502874
Rue de Béarn	48.8569793	2.3660741
Rue de Beauce	48.8628356	2.3611353
Rue de Beaujolais	48.8661365	2.3385748
Rue de Beaune	48.8581866	2.3294696
Rue de Belfort	48.8564029	2.3833485
Rue de Belgrade	48.8557522	2.3018559
Rue de Bellechasse	48.8575372	2.3221554
Rue de Bellefond	48.8778444	2.3470272
Rue de Belleville	48.8754576	2.391375
Rue de Bellevue	48.8794993	2.3943372
Rue de Belloy	48.8687074	2.2925587
Rue de Belzunce	48.8794153	2.35164
Rue de Bercy	48.8418736	2.3768113
Rue de Bérite	48.8477696	2.3240862
Rue de Berne	48.8808136	2.3233146
Rue de Berri	48.8737101	2.3065167
Rue de Bièvre	48.8505639	2.3502492
Rue de Bigorre	48.8281698	2.3309621
Rue de Birague	48.854821	2.3652259
Rue de Bizerte	48.8849765	2.3230903
Rue de Boulainvilliers	48.8546322	2.2754179
Rue de Bourbon le Château	48.8538217	2.3362937
Rue de Bourgogne	48.8575711	2.3175233
Rue de Bouvines	48.8498439	2.3955062
Rue de Braque	48.8606517	2.3572947
Rue de Bretagne	48.8631601	2.3620125
Rue de Bretonvilliers	48.8509455	2.3590492
Rue de Brissac	48.8489197	2.3648941
Rue de Brosse	48.8552261	2.3538166
Rue de Bruxelles	48.8832775	2.3305504
Rue de Bucarest	48.8806391	2.3258253
Rue de Buci	48.8538084	2.3368208
Rue de Budapest	48.8766865	2.3274617
Rue de Buenos Ayres	48.8572361	2.2923918
Rue de Buzenval	48.8521085	2.4012507
Rue de Cadix	48.8342864	2.288874
Rue de Cahors	48.8857904	2.3951648
Rue de Calais	48.8824279	2.3310586
Rue de Cambo	48.8778988	2.3974433
Rue de Cambrai	48.8953413	2.3788745
Rue de Campo-Formio	48.8346531	2.3597677
Rue de Candie	48.8513511	2.379744
Rue de Candolle	48.8399135	2.3511917
Rue de Capri	48.8358309	2.3983643
Rue de Casablanca	48.8388574	2.289063
Rue de Castellane	48.8723675	2.3248953
Rue de Castiglione	48.8659408	2.3279081
Rue de Caumartin	48.8730612	2.3283179
Rue de Cerisoles	48.8687076	2.3027394
Rue de Chablis	48.8363324	2.3850691
Rue de Chabrol	48.8769522	2.3525354
Rue de Chaillot	48.8672296	2.2973788
Rue de Chaligny	48.8471228	2.3838028
Rue de Chalon	48.8445526	2.3766425
Rue de Chambertin	48.8399625	2.3798404
Rue de Chambéry	48.8311311	2.3035736
Rue de Champagny	48.8579596	2.3185232
Rue de Chanaleilles	48.8532528	2.3174986
Rue de Chantilly	48.8780909	2.3469289
Rue de Charenton	48.843252	2.3853469
Rue de Charonne	48.8544208	2.3840704
Rue de Chartres	48.8846183	2.3540108
Rue de Châteaudun	48.876085	2.337131
Rue de Châtillon	48.8275703	2.3233086
Rue de Chaumont	48.8811194	2.3718326
Rue de Chazelles	48.8800736	2.3046359
Rue de Cherbourg	48.8311699	2.3040436
Rue de Cheverus	48.8777269	2.3315411
Rue de Chevreuse	48.8415907	2.331198
Rue de Choiseul	48.8701943	2.3359704
Rue de Civry	48.8432241	2.2577934
Rue de Cléry	48.8685929	2.3482527
Rue de Clichy	48.8798848	2.3291391
Rue de Clignancourt	48.8890521	2.3481628
Rue de Cluny	48.8508234	2.3448533
Rue de Colmar	48.888177	2.3805033
Rue de Commaille	48.8527299	2.3241308
Rue de Compiègne	48.8799123	2.3535373
Rue de Condé	48.8505154	2.3380293
Rue de Constantine	48.8596147	2.3148016
Rue de Constantinople	48.8801183	2.3200048
Rue de Copenhague	48.8802068	2.320283
Rue de Cotte	48.8494061	2.3776347
Rue de Coulmiers	48.8249262	2.3236097
Rue de Courcelles	48.8807628	2.3015552
Rue de Courty	48.8611159	2.3203051
Rue de Crimée	48.8859581	2.3821887
Rue de Cronstadt	48.8345276	2.3021162
Rue de Croulebarbe	48.8326179	2.3508998
Rue de Crussol	48.8643424	2.3686707
Rue de Damiette	48.8678996	2.3484152
Rue de Dantzig	48.8329577	2.2981015
Rue de Dijon	48.8353575	2.385481
Rue de Domrémy	48.8296101	2.3715639
Rue de Douai	48.8827666	2.3321832
Rue de Dreux	48.8793693	2.2804692
Rue de Dunkerque	48.880813	2.3511817
Rue de Duras	48.8711946	2.3181901
Rue de Fécamp	48.8358763	2.3997004
Rue de Fleurus	48.8470779	2.329928
Rue de Florence	48.8821486	2.3252081
Rue de Fontarabie	48.8575433	2.401749
Rue de Fourcy	48.8551198	2.3594047
Rue de Franche Comté	48.8645529	2.3636136
Rue de Franqueville	48.8615206	2.2705617
Rue de Furstemberg	48.854391	2.3357959
Rue de Galliera	48.8657616	2.2975288
Rue de Gergovie	48.8327603	2.3164967
Rue de Gramont	48.8700889	2.3368387
Rue de Grancey	48.8341099	2.3309482
Rue de Gravelle	48.8360108	2.3975418
Rue de Grenelle	48.8575711	2.3175233
Rue de Gribeauval	48.8560628	2.3275014
Rue de Guébriant	48.8730952	2.4093197
Rue de Hanovre	48.8701931	2.3348235
Rue de Harlay	48.8562626	2.3429526
Rue de Hesse	48.8590608	2.3656295
Rue de Jarente	48.8556983	2.363003
Rue de Javel	48.8436835	2.2866411
Rue de Jessaint	48.8849219	2.3568105
Rue de Joinville	48.8903496	2.379085
Rue de Jouy	48.8549003	2.3582262
Rue de Julienne	48.8349769	2.3467869
Rue de Kabylie	48.8846312	2.3679779
Rue de la Banque	48.8674532	2.3406882
Rue de la Barrière Blanche	48.8892771	2.330785
Rue de la Bastille	48.8538277	2.3681781
Rue de la Baume	48.8745794	2.3121345
Rue de la Bidassoa	48.8665295	2.3932314
Rue de la Bienfaisance	48.8766384	2.3173568
Rue de la Bonne	48.8880505	2.3434896
Rue de la Boule Rouge	48.8739288	2.3448935
Rue de la Bourse	48.8695388	2.3394783
Rue de la Brèche aux Loups	48.8378819	2.3944172
Rue de la Briqueterie	48.8278679	2.3066296
Rue de la Bûcherie	48.8521422	2.3481285
Rue de la Butte aux Cailles	48.8277784	2.3502415
Rue de la Cavalerie	48.8497772	2.3003196
Rue de la Cerisaie	48.85203	2.3658666
Rue de la Chaise	48.8531776	2.3271514
Rue de la Chapelle	48.8945638	2.3594808
Rue de la Charbonnière	48.8845807	2.3538687
Rue de la Chaussée d'Antin	48.8735359	2.3330477
Rue de la Chine	48.8674898	2.3988642
Rue de la Cité	48.8545034	2.3476632
Rue de la Cité Universitaire	48.8204857	2.3414195
Rue de la Clef	48.8411398	2.3526289
Rue de la Clôture	48.897474	2.3941229
Rue de la Collégiale	48.8378454	2.352152
Rue de la Colombe	48.8545479	2.3503308
Rue de la Colonie	48.8239956	2.3490058
Rue de la Comète	48.8585409	2.3092041
Rue de la Convention	48.8401754	2.2899544
Rue de la Corderie	48.8651801	2.3630122
Rue de la Corrèze	48.883971	2.3953658
Rue de la Cossonnerie	48.8613695	2.3489553
Rue de la Cour des Noues	48.8643034	2.4019333
Rue de la Coutellerie	48.8573106	2.3499044
Rue de la Crèche	48.8900889	2.3069884
Rue de la Croix Faubin	48.8580698	2.385819
Rue de la Croix Jarry	48.8270751	2.3818895
Rue de la Croix Moreau	48.895616	2.364219
Rue de la Croix Nivert	48.8423472	2.2941744
Rue de la Croix Saint-Simon	48.8546148	2.40849
Rue de la Cure	48.8531791	2.2680601
Rue de la Dhuis	48.8679691	2.4048357
Rue de la Duée	48.8712936	2.3967621
Rue de la Durance	48.8385658	2.3932003
Rue de la Faisanderie	48.8677316	2.2752397
Rue de la Fédération	48.8539027	2.2938266
Rue de la Félicité	48.887711	2.3113929
Rue de la Ferme de Savy	48.87202	2.3831938
Rue de la Ferronnerie	48.8603141	2.3473555
Rue de la Fidélité	48.874425	2.3559146
Rue de la Folie Méricourt	48.8648927	2.371127
Rue de la Folie-Regnault	48.8598805	2.3865659
Rue de la Fontaine À Mulard	48.8230005	2.3488657
Rue de la Fontaine au Roi	48.8682942	2.374231
Rue de la Fontaine du But	48.8905223	2.3392016
Rue de la Forge Royale	48.851246	2.3803813
Rue de la Fraternité	48.8819368	2.3935111
Rue de la Gaité	48.8396541	2.323541
Rue de la Gare de Reuilly	48.8422431	2.3964866
Rue de la Glacière	48.8319238	2.3444321
Rue de la Goutte d'Or	48.8850327	2.3522305
Rue de la Grande Chaumière	48.8422079	2.3305095
Rue de la Grande Truanderie	48.862674	2.3495906
Rue de la Grange aux Belles	48.8756558	2.3673161
Rue de la Grange Batelière	48.8730649	2.3422413
Rue de la Grenade	48.889246	2.3987123
Rue de la Guadeloupe	48.8907018	2.3623122
Rue de la Haie Coq	48.9065712	2.3729357
Rue de la Harpe	48.8519568	2.3441796
Rue de la Huchette	48.8530595	2.3454736
Rue de La Jonquière	48.8939293	2.3215538
Rue de la Jussienne	48.8653273	2.3442496
Rue de la Justice	48.8693733	2.407586
Rue de la Lancette	48.8369404	2.3934769
Rue de la Légion d'Honneur	48.8601948	2.324702
Rue de la Liberté	48.8807885	2.3928903
Rue de la Lingerie	48.8603792	2.3465061
Rue de la Louisiane	48.8912976	2.3622958
Rue de la Lune	48.8697695	2.3497315
Rue de la Madone	48.892517	2.3616511
Rue de la Main d'Or	48.8516353	2.377937
Rue de la Maison Blanche	48.8259342	2.3580144
Rue de la Manutention	48.8642144	2.2959093
Rue de la Mare	48.8709022	2.3897304
Rue de la Marne	48.8895297	2.3837716
Rue de la Marseillaise	48.8878123	2.3980182
Rue de la Martinique	48.891302	2.3618389
Rue de la Meurthe	48.8894	2.3833505
Rue de la Michodière	48.8699231	2.3348292
Rue de la Mire	48.8865142	2.3384271
Rue de la Mission Marchand	48.8499341	2.2656821
Rue de la Monnaie	48.859148	2.3428837
Rue de la Montagne d'Aulas	48.8403363	2.27898
